Date,Open,High,Low,Close,Volume,Adj Close
2016-03-29,0.178,0.179,0.178,0.178,250000,0.178
2016-03-28,0.18,0.18,0.176,0.18,310000,0.18
2016-03-25,0.18,0.18,0.18,0.18,000,0.18
2016-03-24,0.18,0.18,0.18,0.18,000,0.18
2016-03-23,0.17,0.18,0.17,0.18,40000,0.18
2016-03-22,0.179,0.182,0.179,0.179,155000,0.179
2016-03-21,0.175,0.18,0.175,0.18,186000,0.18
2016-03-18,0.17,0.17,0.17,0.17,000,0.17
2016-03-17,0.17,0.17,0.17,0.17,000,0.17
2016-03-16,0.18,0.18,0.17,0.17,346000,0.17
2016-03-15,0.18,0.18,0.175,0.18,187400,0.18
2016-03-14,0.18,0.181,0.176,0.18,177000,0.18
2016-03-11,0.178,0.178,0.178,0.178,8000,0.178
2016-03-10,0.17,0.171,0.17,0.171,39300,0.171
2016-03-09,0.16,0.16,0.16,0.16,000,0.16
2016-03-08,0.16,0.16,0.16,0.16,000,0.16
2016-03-07,0.16,0.16,0.16,0.16,000,0.16
2016-03-04,0.16,0.16,0.16,0.16,000,0.16
2016-03-03,0.16,0.16,0.16,0.16,000,0.16
2016-03-02,0.16,0.16,0.16,0.16,000,0.16
2016-03-01,0.16,0.16,0.16,0.16,000,0.16
2016-02-29,0.16,0.16,0.16,0.16,000,0.16
2016-02-26,0.16,0.16,0.16,0.16,000,0.16
2016-02-25,0.16,0.16,0.16,0.16,000,0.16
2016-02-24,0.16,0.16,0.16,0.16,000,0.16
2016-02-23,0.16,0.16,0.16,0.16,000,0.16
2016-02-22,0.16,0.16,0.16,0.16,000,0.16
2016-02-19,0.16,0.16,0.16,0.16,000,0.16
2016-02-18,0.16,0.16,0.16,0.16,000,0.16
2016-02-17,0.16,0.16,0.16,0.16,000,0.16
2016-02-16,0.16,0.16,0.16,0.16,1000,0.16
2016-02-15,0.151,0.157,0.151,0.157,75300,0.157
2016-02-12,0.13,0.175,0.13,0.151,92200,0.151
2016-02-11,0.159,0.17,0.13,0.13,5200,0.13
2016-02-10,0.179,0.179,0.179,0.179,000,0.179
2016-02-09,0.179,0.179,0.179,0.179,000,0.179
2016-02-08,0.179,0.179,0.179,0.179,000,0.179
2016-02-05,0.179,0.179,0.179,0.179,000,0.179
2016-02-04,0.179,0.179,0.179,0.179,000,0.179
