Date,Open,High,Low,Close,Volume,Adj Close
2012-12-18,0.078,0.078,0.078,0.078,70000,0.078
2012-12-17,0.082,0.082,0.082,0.082,120000,0.082
2012-12-14,0.085,0.085,0.08,0.081,410000,0.081
2012-12-13,0.078,0.078,0.078,0.078,000,0.078
2012-12-12,0.078,0.078,0.078,0.078,17000,0.078
2012-12-11,0.078,0.078,0.078,0.078,000,0.078
2012-12-10,0.073,0.078,0.073,0.078,101000,0.078
2012-12-07,0.078,0.078,0.078,0.078,000,0.078
2012-12-06,0.073,0.078,0.071,0.078,309000,0.078
2012-12-05,0.067,0.079,0.066,0.079,174000,0.079
2012-12-04,0.073,0.073,0.073,0.073,000,0.073
2012-12-03,0.073,0.073,0.073,0.073,000,0.073
2012-11-30,0.073,0.073,0.073,0.073,000,0.073
2012-11-29,0.073,0.073,0.073,0.073,000,0.073
2012-11-28,0.074,0.074,0.073,0.073,10000,0.073
2012-11-27,0.089,0.089,0.089,0.089,000,0.089
2012-11-26,0.089,0.089,0.089,0.089,000,0.089
2012-11-23,0.089,0.089,0.089,0.089,120000,0.089
2012-11-22,0.085,0.085,0.085,0.085,000,0.085
2012-11-21,0.076,0.085,0.076,0.085,6000,0.085
2012-11-20,0.076,0.076,0.076,0.076,000,0.076
2012-11-19,0.076,0.076,0.076,0.076,000,0.076
2012-11-16,0.076,0.076,0.076,0.076,50000,0.076
2012-11-15,0.084,0.084,0.084,0.084,30000,0.084
2012-11-14,0.07,0.084,0.07,0.084,70000,0.084
2012-11-13,0.081,0.081,0.081,0.081,000,0.081
2012-11-12,0.081,0.081,0.081,0.081,000,0.081
2012-11-09,0.081,0.081,0.081,0.081,000,0.081
2012-11-08,0.081,0.081,0.081,0.081,000,0.081
2012-11-07,0.081,0.081,0.081,0.081,000,0.081
2012-11-06,0.075,0.081,0.073,0.081,61000,0.081
2012-11-05,0.084,0.084,0.084,0.084,000,0.084
2012-11-02,0.084,0.084,0.084,0.084,000,0.084
2012-11-01,0.084,0.084,0.084,0.084,000,0.084
2012-10-31,0.084,0.084,0.084,0.084,000,0.084
2012-10-30,0.079,0.084,0.075,0.084,176000,0.084
2012-10-29,0.069,0.095,0.069,0.095,36000,0.095
2012-10-26,0.105,0.105,0.105,0.105,000,0.105
2012-10-25,0.105,0.105,0.105,0.105,000,0.105
2012-10-24,0.105,0.105,0.105,0.105,1000,0.105
2012-10-23,0.109,0.109,0.109,0.109,000,0.109
2012-10-22,0.109,0.109,0.109,0.109,000,0.109
2012-10-19,0.109,0.109,0.109,0.109,000,0.109
2012-10-18,0.109,0.109,0.109,0.109,000,0.109
2012-10-17,0.109,0.109,0.109,0.109,000,0.109
2012-10-16,0.109,0.109,0.109,0.109,000,0.109
2012-10-15,0.082,0.109,0.082,0.109,51000,0.109
2012-10-12,0.094,0.094,0.094,0.094,000,0.094
2012-10-11,0.084,0.094,0.084,0.094,11000,0.094
2012-10-10,0.093,0.093,0.093,0.093,000,0.093
2012-10-09,0.093,0.093,0.093,0.093,000,0.093
2012-10-08,0.093,0.093,0.093,0.093,000,0.093
2012-10-05,0.086,0.093,0.086,0.093,9000,0.093
2012-10-04,0.091,0.091,0.091,0.091,000,0.091
2012-10-03,0.096,0.096,0.09,0.091,52000,0.091
