Date,Open,High,Low,Close,Volume,Adj Close
2014-12-24,0.28144,0.28144,0.26663,0.2765,394900,0.2765
2014-12-23,0.2765,0.28638,0.2765,0.2765,243000,0.2765
2014-12-22,0.2765,0.2765,0.26663,0.2765,387800,0.2765
2014-12-19,0.25675,0.27157,0.25675,0.27157,395900,0.27157
2014-12-18,0.25182,0.25182,0.24688,0.24688,129600,0.24688
2014-12-17,0.24688,0.25675,0.24688,0.25675,433400,0.25675
2014-12-16,0.24688,0.25182,0.24194,0.24688,706800,0.24688
2014-12-15,0.24688,0.25182,0.24194,0.25182,335100,0.25182
2014-12-12,0.25182,0.26169,0.25182,0.26169,200500,0.26169
2014-12-11,0.24688,0.25675,0.24688,0.25675,171100,0.25675
2014-12-10,0.25675,0.25675,0.25182,0.25182,248000,0.25182
2014-12-09,0.25675,0.26169,0.25675,0.26169,215600,0.26169
2014-12-08,0.27157,0.27157,0.25675,0.25675,496100,0.25675
2014-12-05,0.26663,0.27157,0.26663,0.27157,307800,0.27157
2014-12-04,0.2765,0.2765,0.26169,0.26663,856600,0.26663
2014-12-03,0.28144,0.28144,0.27157,0.2765,308800,0.2765
2014-12-02,0.28144,0.28638,0.2765,0.28638,512300,0.28638
2014-12-01,0.27157,0.28638,0.27157,0.28144,1528000,0.28144
2014-11-28,0.26663,0.27157,0.26169,0.27157,1285000,0.27157
2014-11-27,0.28638,0.29132,0.26663,0.26663,3516900,0.26663
2014-11-26,0.29625,0.30119,0.28144,0.28638,3096600,0.28638
2014-11-25,0.32094,0.32588,0.29132,0.30613,4551800,0.30613
2014-11-24,0.32588,0.33576,0.32094,0.33082,1244500,0.33082
2014-11-21,0.32588,0.32588,0.31601,0.32094,404000,0.32094
2014-11-20,0.32588,0.33576,0.32094,0.32588,168000,0.32588
2014-11-19,0.32588,0.33082,0.32094,0.32094,212600,0.32094
2014-11-18,0.31601,0.32588,0.31601,0.32588,175100,0.32588
2014-11-17,0.33082,0.33082,0.31601,0.31601,422200,0.31601
2014-11-14,0.33082,0.33082,0.33082,0.33082,35400,0.33082
2014-11-13,0.33082,0.33082,0.32588,0.33082,199400,0.33082
2014-11-12,0.34563,0.34563,0.32588,0.33082,920400,0.33082
2014-11-11,0.35057,0.35057,0.34069,0.34563,1064200,0.34563
2014-11-10,0.35057,0.35057,0.34563,0.35057,450600,0.35057
2014-11-07,0.35057,0.35551,0.34563,0.35057,43500,0.35057
2014-11-06,0.35551,0.35551,0.34563,0.35057,646000,0.35057
2014-11-05,0.35551,0.36044,0.35551,0.35551,83000,0.35551
2014-11-04,0.35551,0.36044,0.35057,0.35551,666300,0.35551
2014-11-03,0.35551,0.35551,0.35057,0.35551,439400,0.35551
2014-10-31,0.35057,0.35551,0.35057,0.35057,268300,0.35057
2014-10-30,0.35057,0.35551,0.35057,0.35057,88100,0.35057
2014-10-29,0.35057,0.35551,0.35057,0.35057,691600,0.35057
2014-10-28,0.34563,0.35551,0.34563,0.35057,747300,0.35057
2014-10-27,0.35057,0.35057,0.35057,0.35057,631800,0.35057
2014-10-24,0.34563,0.34563,0.34563,0.34563,281500,0.34563
2014-10-23,0.35057,0.35057,0.34563,0.35057,290600,0.35057
2014-10-22,0.35551,0.35551,0.35551,0.35551,000,0.35551
2014-10-21,0.34563,0.35551,0.34563,0.35551,330100,0.35551
2014-10-20,0.35057,0.35057,0.34563,0.34563,674400,0.34563
2014-10-17,0.35057,0.35551,0.34563,0.34563,362500,0.34563
2014-10-16,0.35057,0.36044,0.35057,0.35057,208600,0.35057
2014-10-15,0.36044,0.36044,0.35057,0.35551,312900,0.35551
2014-10-14,0.35551,0.36044,0.35057,0.35551,365500,0.35551
2014-10-13,0.35551,0.36044,0.35551,0.35551,406000,0.35551
2014-10-10,0.36044,0.37032,0.35057,0.35551,1408500,0.35551
2014-10-09,0.36538,0.37032,0.36538,0.36538,33400,0.36538
2014-10-08,0.36044,0.37032,0.36044,0.36538,434400,0.36538
2014-10-07,0.36538,0.37032,0.36044,0.36044,201500,0.36044
2014-10-06,0.36538,0.36538,0.36538,0.36538,000,0.36538
2014-10-03,0.36044,0.36538,0.36044,0.36538,177200,0.36538
2014-10-02,0.37526,0.37526,0.36538,0.36538,329100,0.36538
2014-10-01,0.37526,0.37526,0.37526,0.37526,000,0.37526
2014-09-30,0.37526,0.38019,0.37032,0.37526,623700,0.37526
2014-09-29,0.37032,0.37526,0.36538,0.37526,649100,0.37526
2014-09-26,0.36538,0.37526,0.36538,0.37032,1075400,0.37032
2014-09-25,0.36538,0.37032,0.36044,0.36044,345300,0.36044
2014-09-24,0.36538,0.37032,0.36044,0.36044,489100,0.36044
2014-09-23,0.36538,0.37032,0.36044,0.36538,315900,0.36538
2014-09-22,0.37032,0.37032,0.36044,0.37032,354400,0.37032
2014-09-19,0.37032,0.37526,0.36538,0.37032,97200,0.37032
2014-09-18,0.36538,0.37032,0.36538,0.37032,88100,0.37032
2014-09-17,0.37032,0.37032,0.36538,0.37032,86000,0.37032
2014-09-16,0.37526,0.37526,0.36538,0.36538,507300,0.36538
2014-09-15,0.38019,0.38513,0.37526,0.37526,569100,0.37526
2014-09-12,0.38019,0.38513,0.37526,0.38019,1717400,0.38019
2014-09-11,0.36538,0.37526,0.36538,0.37526,1188800,0.37526
2014-09-10,0.36538,0.37032,0.36538,0.36538,554900,0.36538
2014-09-09,0.36538,0.37032,0.35551,0.36044,324000,0.36044
2014-09-08,0.36044,0.36044,0.36044,0.36044,50600,0.36044
2014-09-05,0.36538,0.37032,0.36044,0.36538,152900,0.36538
2014-09-04,0.36044,0.37032,0.36044,0.37032,1215100,0.37032
2014-09-03,0.37032,0.37032,0.36044,0.36044,333100,0.36044
2014-09-02,0.36044,0.37032,0.35551,0.37032,1794400,0.37032
2014-09-01,0.36044,0.36538,0.36044,0.36044,761500,0.36044
2014-08-29,0.36044,0.36044,0.35551,0.35551,650100,0.35551
2014-08-28,0.36044,0.36044,0.35551,0.36044,732100,0.36044
2014-08-27,0.35551,0.36044,0.35551,0.35551,222700,0.35551
2014-08-26,0.35551,0.36044,0.35551,0.36044,565000,0.36044
2014-08-25,0.35551,0.36044,0.35551,0.35551,877900,0.35551
2014-08-22,0.35551,0.36044,0.35057,0.35551,1753800,0.35551
2014-08-21,0.36044,0.36538,0.35551,0.36044,704700,0.36044
2014-08-20,0.36044,0.36044,0.35551,0.36044,293600,0.36044
2014-08-19,0.36044,0.36538,0.36044,0.36044,826300,0.36044
2014-08-18,0.36044,0.36538,0.36044,0.36044,563000,0.36044
2014-08-15,0.36044,0.36538,0.35551,0.36044,290600,0.36044
2014-08-14,0.37032,0.37032,0.36044,0.36044,571100,0.36044
2014-08-13,0.36044,0.36538,0.36044,0.36538,646000,0.36538
2014-08-12,0.36044,0.36538,0.36044,0.36538,659200,0.36538
2014-08-11,0.35551,0.36044,0.35057,0.36044,202500,0.36044
2014-08-08,0.35551,0.36044,0.35057,0.35551,346300,0.35551
2014-08-07,0.35551,0.36044,0.35057,0.36044,351300,0.36044
2014-08-06,0.35551,0.36044,0.35057,0.35551,469800,0.35551
2014-08-05,0.36044,0.36044,0.35551,0.35551,964000,0.35551
2014-08-04,0.36044,0.36538,0.35551,0.36044,130600,0.36044
2014-08-01,0.36538,0.36538,0.36044,0.36044,354400,0.36044
2014-07-31,0.36538,0.37032,0.36044,0.36538,463700,0.36538
2014-07-30,0.36538,0.37032,0.36538,0.37032,753400,0.37032
2014-07-29,0.37032,0.37526,0.36538,0.37032,704700,0.37032
2014-07-28,0.37032,0.37032,0.37032,0.37032,000,0.37032
2014-07-25,0.37526,0.37526,0.37032,0.37032,199400,0.37032
2014-07-24,0.37526,0.38019,0.37032,0.37526,358400,0.37526
2014-07-23,0.37526,0.38019,0.37032,0.37526,478900,0.37526
2014-07-22,0.37526,0.38019,0.37526,0.37526,846500,0.37526
2014-07-21,0.37032,0.38019,0.37032,0.38019,703700,0.38019
2014-07-18,0.38019,0.38513,0.37526,0.37526,897200,0.37526
2014-07-17,0.37032,0.38019,0.37032,0.38019,1428800,0.38019
2014-07-16,0.37032,0.37526,0.36044,0.36538,482000,0.36538
2014-07-15,0.37526,0.37526,0.36538,0.36538,141700,0.36538
2014-07-14,0.36044,0.38019,0.36044,0.37526,3139100,0.37526
2014-07-11,0.35551,0.36538,0.35057,0.36044,412100,0.36044
2014-07-10,0.35057,0.36044,0.35057,0.35551,123500,0.35551
2014-07-09,0.35551,0.36044,0.35057,0.35551,122500,0.35551
2014-07-08,0.35551,0.36044,0.35057,0.35551,201500,0.35551
2014-07-07,0.36044,0.36044,0.35551,0.35551,635900,0.35551
2014-07-04,0.35551,0.36044,0.35057,0.36044,340200,0.36044
2014-07-03,0.35057,0.36044,0.35057,0.35551,300700,0.35551
2014-07-02,0.35551,0.35551,0.35551,0.35551,158900,0.35551
2014-07-01,0.35551,0.35551,0.35551,0.35551,57700,0.35551
2014-06-30,0.36538,0.36538,0.35551,0.35551,321000,0.35551
2014-06-27,0.36538,0.36538,0.36044,0.36538,212600,0.36538
2014-06-26,0.36044,0.36538,0.35551,0.36538,419200,0.36538
2014-06-25,0.35551,0.35551,0.35551,0.35551,135600,0.35551
2014-06-24,0.35551,0.36044,0.35057,0.36044,38400,0.36044
2014-06-23,0.35057,0.36044,0.35057,0.35551,376700,0.35551
2014-06-20,0.36044,0.36044,0.35057,0.35057,505300,0.35057
2014-06-19,0.36044,0.36044,0.35551,0.35551,209600,0.35551
2014-06-18,0.35057,0.36044,0.35057,0.36044,712900,0.36044
2014-06-17,0.35057,0.35057,0.35057,0.35057,230800,0.35057
2014-06-16,0.35551,0.35551,0.35057,0.35057,383700,0.35057
2014-06-13,0.35551,0.35551,0.35057,0.35057,413100,0.35057
2014-06-12,0.35551,0.36538,0.35057,0.36044,2419200,0.36044
2014-06-11,0.36044,0.36538,0.35551,0.36044,310800,0.36044
2014-06-10,0.36044,0.36538,0.35551,0.36044,286500,0.36044
2014-06-09,0.36538,0.37032,0.35551,0.35551,1392300,0.35551
2014-06-06,0.37526,0.37526,0.36044,0.36538,2743200,0.36538
2014-06-05,0.37032,0.37526,0.36538,0.37032,329100,0.37032
2014-06-04,0.38019,0.38019,0.36538,0.36538,1665700,0.36538
2014-06-03,0.38019,0.38513,0.38019,0.38019,825300,0.38019
2014-06-02,0.38513,0.38513,0.37526,0.38019,331100,0.38019
2014-05-30,0.38513,0.39501,0.38019,0.38019,3749800,0.38019
2014-05-29,0.37032,0.39501,0.37032,0.38513,6097100,0.38513
2014-05-28,0.35551,0.37032,0.35551,0.36538,2741200,0.36538
2014-05-27,0.35551,0.35551,0.35057,0.35551,440400,0.35551
2014-05-26,0.35551,0.36044,0.35551,0.35551,619700,0.35551
2014-05-23,0.35551,0.35551,0.35057,0.35551,114400,0.35551
2014-05-22,0.35551,0.35551,0.35057,0.35551,134600,0.35551
2014-05-21,0.35551,0.36044,0.35057,0.35057,629800,0.35057
2014-05-20,0.35551,0.36044,0.35551,0.36044,626800,0.36044
